person_id,id,name,character,role
323651,tm14350,Ahmad Bedir,,ACTOR
530275,tm14350,Naglaa Fathy,,ACTOR
452580,tm14350,Abdullah Mahmoud,Mohsen,ACTOR
1113158,tm14350,Mohsena Tawfik,Yehya's Mother,ACTOR
740561,tm14350,Seif Abdelrahman,,ACTOR
173191,tm14350,Youssef Chahine,,DIRECTOR
216804,tm81728,Ezzat El Alaili,Abd El-Hadi,ACTOR
530826,tm81728,Mahmoud el-Meliguy,Mohamed Abu Swelam,ACTOR
452578,tm81728,Hamdy Ahmed,Mohammad Effendi,ACTOR
537218,tm81728,Yehia Chahine,Hassuna,ACTOR
498370,tm81728,Tewfik El Dekn,Khedr,ACTOR
676484,tm81728,Ali El Sherif,Diab,ACTOR
451939,tm81728,Salah El-Saadany,Elwani,ACTOR
525264,tm81728,Nagwa Ibrahim,Wasifa,ACTOR
540702,tm81728,Abdel Warith Assir,El Omda,ACTOR
1332498,tm81728,Fatma Omara‏,Khadra,ACTOR
1635403,tm81728,Ashraf Al-Selehdar,Mahmoud Bik,ACTOR
1320859,tm81728,Hussein Ismail,Shenawy,ACTOR
1330957,tm81728,Mahmoud Al Iraq,,ACTOR
1014405,tm81728,Faiza Abdelgawwad,,ACTOR
173191,tm81728,Youssef Chahine,,DIRECTOR
6958,tm94651,Amitabh Bachchan,Vijay Varma,ACTOR
104308,tm94651,Shatrughan Sinha,Ravi Kapoor,ACTOR
105220,tm94651,Zeenat Aman,Sheetal Sahni,ACTOR
57763,tm94651,Prem Chopra,Mr. Daaga,ACTOR
63303,tm94651,Amrish Puri,Balwant Singh,ACTOR
105226,tm94651,Helen,Sylvia,ACTOR
105221,tm94651,Pran,Tony,ACTOR
511559,tm94651,Gajanan Jagirdar,High School Principal,ACTOR
511558,tm94651,Sajjan,Ramnik Lal Tiwari,ACTOR
68725,tm94651,Iftekhar,Prosecuting Lawyer,ACTOR
434348,tm94651,K.N. Singh,Judge,ACTOR
568116,tm94651,Trilok Kapoor,,ACTOR
511561,tm94651,Abhimanyu Sharma,,ACTOR
299653,tm94651,Goga Kapoor,,ACTOR
105228,tm94651,Mac Mohan,,ACTOR
104310,tm94651,Paintal,,ACTOR
509316,tm94651,Jagdish Raj,,ACTOR
509943,tm94651,Ruby Myers,,ACTOR
199763,tm94651,Yunus Parvez,,ACTOR
216331,tm94651,Raj Khosla,,DIRECTOR
553375,tm27298,Ahmad Mazhar,Saladin,ACTOR
225932,tm27298,Nadia Lotfi,Louisa de Lusignan,ACTOR
215296,tm27298,Salah Zulfikar,Issa (The Swimmer),ACTOR
558944,tm27298,Leila Fawzi,"Virginia, Princess of Kerak",ACTOR
520600,tm27298,Hamdy Ghaith,King Richard,ACTOR
381250,tm27298,Laila Taher,Queen Berengaria,ACTOR
471620,tm27298,Omar El-Hariri,King Philip of France,ACTOR
152472,tm27298,Husain Reyadh,,ACTOR
530826,tm27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",ACTOR
576037,tm27298,Zaki Toleimat,Duke Arthur,ACTOR
498370,tm27298,Tewfik El Dekn,Prince of Akka,ACTOR
899933,tm27298,Mohamed Hamdy,,ACTOR
1533795,tm27298,Mohamed Sultan,,ACTOR
1533801,tm27298,Mohamed Abdel Gawad,,ACTOR
1533807,tm27298,Sami Loutfi,,ACTOR
2172269,tm27298,Ibrahim Emara,,ACTOR
546021,tm27298,Ahmed Louxor,,ACTOR
500657,tm27298,Salah Nazmi,,ACTOR
173191,tm27298,Youssef Chahine,,DIRECTOR
63665,tm100027,Dharmendra,Ali Baba,ACTOR
134657,tm100027,Hema Malini,Morjina,ACTOR
105220,tm100027,Zeenat Aman,Fatima,ACTOR
57763,tm100027,Prem Chopra,Shamsher,ACTOR
514364,tm100027,Zakir Mukhamedzhanov,,ACTOR
223525,tm100027,Sofiko Chiaureli,,ACTOR
221086,tm100027,Yelena Sanayeva,,ACTOR
358575,tm100027,Frunzik Mkrtchyan,,ACTOR
219025,tm100027,Maya-Gozel Aimedova,episode (uncredited),ACTOR
434193,tm100027,Umesh Mehra,,DIRECTOR
514365,tm100027,Latif Faiziyev,,DIRECTOR
225931,tm19608,Faten Hamamah,Amal,ACTOR
15793,tm19608,Omar Sharif,Ahmed,ACTOR
219842,tm19608,Zaki Rostom,Taher Pasha,ACTOR
173189,tm19608,Farid Shawqi,Reyadh,ACTOR
540702,tm19608,Abdel Warith Assir,Sabir,ACTOR
493971,tm19608,Ahmad Abdel Waress,,ACTOR
520600,tm19608,Hamdy Ghaith,Selim,ACTOR
562959,tm19608,Abdel Ghani Kamar,Hassan,ACTOR
988354,tm19608,Zaki Ibrahim,(Lawyer),ACTOR
173191,tm19608,Youssef Chahine,,DIRECTOR
15793,tm204541,Omar Sharif,Ragab,ACTOR
225931,tm204541,Faten Hamamah,Hamedah,ACTOR
225933,tm204541,Ahmed Ramzy,Mamdouh,ACTOR
498370,tm204541,Tewfik El Dekn,Ezzat,ACTOR
560735,tm204541,Ferdoos Mohammed,Ragab's Mother,ACTOR
152472,tm204541,Husain Reyadh,Mamdouh's father,ACTOR
173191,tm204541,Youssef Chahine,,DIRECTOR
479396,tm259855,Maroun Bagdadi,,DIRECTOR
173252,tm356209,Shammi Kapoor,Shyam,ACTOR
150319,tm356209,Padmini,Lata,ACTOR
550685,tm356209,Maria Menado,Maria,ACTOR
132270,tm356209,Shashikala,Shobha,ACTOR
222315,tm356209,Agha,Cha Choo,ACTOR
222342,tm356209,Shakti Samanta,,DIRECTOR
11472,ts45948,Graham Chapman,Various Characters,ACTOR
1549,ts45948,John Cleese,Various Characters,ACTOR
11474,ts45948,Eric Idle,Various Characters,ACTOR
11475,ts45948,Terry Jones,Various Characters,ACTOR
11476,ts45948,Michael Palin,Various Characters,ACTOR
16383,ts45948,Ian MacNaughton,,DIRECTOR
216804,tm200475,Ezzat El Alaili,,ACTOR
592619,tm200475,Mireille Maalouf,,ACTOR
339953,tm200475,Joseph Bou Nassar,,ACTOR
943833,tm200475,Philippe Akiki,,ACTOR
943835,tm200475,Ahmed Al Zain,,ACTOR
479396,tm200475,Maroun Bagdadi,,DIRECTOR
530826,tm90896,Mahmoud el-Meliguy,Madbouli,ACTOR
557940,tm90896,Hoda Soltan,,ACTOR
225934,tm90896,Shukri Sarhan,Tolba,ACTOR
534050,tm90896,Soheir El-Morshidy,Fatma,ACTOR
391527,tm90896,Hesham Selim,Ibrahim,ACTOR
744938,tm90896,Majida El Roumi,Tafida,ACTOR
676484,tm90896,Ali El Sherif,,ACTOR
1095845,tm90896,Rajaa Hussain,,ACTOR
524174,tm90896,Sid Ali Kouiret,,ACTOR
744936,tm90896,Ali Mahrez,,ACTOR
323651,tm90896,Ahmad Bedir,,ACTOR
173191,tm90896,Youssef Chahine,,DIRECTOR
867952,tm336403,Mahendra Sandhu,,ACTOR
20201,tm336403,Danny Denzongpa,,ACTOR
69039,tm336403,Jagdeep,,ACTOR
524849,tm336403,Faryal,,ACTOR
460070,tm336403,Padma Khanna,,ACTOR
66223,tm336403,Asit Sen,Julie's father,ACTOR
618228,tm336403,Karan Dewan,,ACTOR
222315,tm336403,Agha,,ACTOR
497329,tm336403,Murad,,ACTOR
727227,tm336403,Sabina,,ACTOR
549933,tm336403,Mohammed Hussain,,DIRECTOR
1682144,tm107372,Suhail Tatari,,DIRECTOR
218950,tm358653,Mala Sinha,Chabeli,ACTOR
173252,tm358653,Shammi Kapoor,Ramu,ACTOR
64409,tm358653,Raaj Kumar,Kalu,ACTOR
515741,tm358653,Leela Chitnis,Ramu's Mother,ACTOR
64411,tm358653,Kumkum,Kammo,ACTOR
434350,tm358653,Dhumal,Bhulo,ACTOR
216444,tm358653,Tun Tun,,ACTOR
64529,tm358653,Asrani,,ACTOR
1945610,tm358653,Suresh,,ACTOR
2434209,tm259684,Nadia Tueni,,ACTOR
479396,tm259684,Maroun Bagdadi,,DIRECTOR
522301,tm403346,A. Salaam,,DIRECTOR
518321,tm16812,Uttam Kumar,,ACTOR
522302,tm16812,Sulakshana Pandit,,ACTOR
132302,tm16812,Utpal Dutt,,ACTOR
906104,tm16812,Alo Sarkar,,DIRECTOR
32954,ts20681,Jerry Seinfeld,Jerry Seinfeld,ACTOR
12464,ts20681,Jason Alexander,George Costanza,ACTOR
43320,ts20681,Michael Richards,Cosmo Kramer,ACTOR
12018,ts20681,Julia Louis-Dreyfus,Elaine Benes,ACTOR
5313,tm155787,Ray Liotta,Henry Hill,ACTOR
3748,tm155787,Robert De Niro,James Conway,ACTOR
9438,tm155787,Joe Pesci,Tommy DeVito,ACTOR
9439,tm155787,Lorraine Bracco,Karen Hill,ACTOR
8280,tm155787,Paul Sorvino,Paul Cicero,ACTOR
9441,tm155787,Frank Sivero,Frankie Carbone,ACTOR
9443,tm155787,Tony Darrow,Sonny Bunz,ACTOR
6329,tm155787,Mike Starr,Frenchy,ACTOR
9444,tm155787,Frank Vincent,Billy Batts,ACTOR
9440,tm155787,Chuck Low,Morris Kessler,ACTOR
9442,tm155787,Frank DiLeo,Tuddy Cicero,ACTOR
507403,tm155787,Henny Youngman,Himself,ACTOR
9448,tm155787,Gina Mastrogiacomo,Janice Rossi,ACTOR
9446,tm155787,Catherine Scorsese,Tommy's Mother,ACTOR
9451,tm155787,Charles Scorsese,Vinnie,ACTOR
9447,tm155787,Suzanne Shepherd,Karen's Mother,ACTOR
9449,tm155787,Debi Mazar,Sandy,ACTOR
9453,tm155787,Margo Winkler,Belle Kessler,ACTOR
4103,tm155787,Welker White,Lois Byrd,ACTOR
9454,tm155787,Jerry Vale,Himself,ACTOR
9455,tm155787,Julie Garfield,Mickey Conway,ACTOR
53404,tm155787,Christopher Serrone,Young Henry,ACTOR
9456,tm155787,Elaine Kagan,Henry's Mother,ACTOR
9457,tm155787,Beau Starr,Henry's Father,ACTOR
6693,tm155787,Kevin Corrigan,Michael Hill,ACTOR
9450,tm155787,Michael Imperioli,Spider,ACTOR
758896,tm155787,Robbie Vinton,Bobby  Vinton,ACTOR
9034,tm155787,Johnny Williams,Johnny Roastbeef,ACTOR
9458,tm155787,Daniel P. Conte,Dr. Dan,ACTOR
9459,tm155787,Tony Conforti,Tony,ACTOR
598816,tm155787,Frank Pellegrino,Johnny Dio,ACTOR
9461,tm155787,Ronald Maccone,Ronnie,ACTOR
9462,tm155787,Tony Sirico,Tony Stacks,ACTOR
9463,tm155787,Joseph D'Onofrio,Young Tommy,ACTOR
758894,tm155787,Steve Forleo,City Detective #1,ACTOR
29074,tm155787,Richard Dioguardi,City Detective #2,ACTOR
9445,tm155787,Frank Adonis,Anthony Stabile,ACTOR
758851,tm155787,John Manca,Nickey Eyes,ACTOR
758804,tm155787,Joseph Bono,Mikey Franzese,ACTOR
9465,tm155787,Katherine Wallach,Diane,ACTOR
64226,tm155787,Mark Evan Jacobs,Bruce,ACTOR
9464,tm155787,Angela Pietropinto,Cicero's Wife,ACTOR
9467,tm155787,Marianne Leone Cooper,Tuddy's Wife,ACTOR
758806,tm155787,Marie Michaels,Mrs. Carbone,ACTOR
758809,tm155787,LoNardo,Frenchy's Wife,ACTOR
9466,tm155787,Melissa Prophet,Angie,ACTOR
9452,tm155787,Illeana Douglas,Rosie,ACTOR
9468,tm155787,Susan Varon,Susan,ACTOR
9469,tm155787,Elizabeth Whitcraft,Tommy's Girlfriend,ACTOR
9470,tm155787,Clem Caserta,Joe Buddha,ACTOR
1852,tm155787,Samuel L. Jackson,Stacks Edwards,ACTOR
186625,tm155787,Fran McGee,Johnny Roastbeef's Wife,ACTOR
5684,tm155787,Paul Herman,Dealer,ACTOR
758907,tm155787,Edward McDonald,Edward McDonald,ACTOR
758899,tm155787,Edward Hayes,Defense Attorney,ACTOR
758856,tm155787,Gina Mattia,Young Henry's Sister #2,ACTOR
758854,tm155787,Joel Calendrillo,Young Henry's Older Brother,ACTOR
758860,tm155787,Anthony Valentin,Young Michael,ACTOR
9471,tm155787,Edward D. Murphy,Liquor Cop #1,ACTOR
9472,tm155787,Michael Citriniti,Liquor Cop #2,ACTOR
9473,tm155787,Peter Hock,Mailman,ACTOR
758909,tm155787,Erasmus C. Alfano,Barbeque Wiseguy,ACTOR
9475,tm155787,John Di Benedetto,Bleeding Man,ACTOR
9474,tm155787,Manny Alfaro,Gambling Doorman,ACTOR
758863,tm155787,Thomas Lowry,Hijacked Driver,ACTOR
9476,tm155787,Margaret Smith,School Guard,ACTOR
758811,tm155787,Richard Mullally,Cop #1,ACTOR
9477,tm155787,Frank Albanese,Mob Lawyer,ACTOR
489798,tm155787,Paul McIsaac,Judge - 1956,ACTOR
397785,tm155787,Bob Golub,Truck Driver at Diner,ACTOR
9478,tm155787,Louis Eppolito,Fat Andy,ACTOR
9480,tm155787,Tony Lip,Frankie The Wop,ACTOR
758867,tm155787,Mikey Black,Freddy No Nose,ACTOR
758865,tm155787,Peter Cicale,Pete The Killer,ACTOR
718520,tm155787,Anthony Powers,Jimmy Two Times,ACTOR
9482,tm155787,Vincent Pastore,Man with Coatrack,ACTOR
9479,tm155787,Anthony Alessandro,Henry's 60's crew,ACTOR
9481,tm155787,Victor Colicchio,Henry's 60's crew,ACTOR
758812,tm155787,Mike Contessa,Cicero 60's Crew,ACTOR
9483,tm155787,Philip Suriano,Cicero's 60's crew,ACTOR
758814,tm155787,Paul Mougey,Terrorized Waiter,ACTOR
758815,tm155787,Norman Barbera,Bouncer,ACTOR
758816,tm155787,Anthony Polemeni,Copa Captain,ACTOR
9484,tm155787,James Quattrochi,Henry Greeter #1,ACTOR
9485,tm155787,Lawrence Sacco,Henry Greeter #2,ACTOR
511667,tm155787,Dino Laudicina,Henry Greeter #3,ACTOR
758934,tm155787,Irving Welzer,Copa Announcer,ACTOR
758941,tm155787,Jesse Kirtzman,Beach Club Waiter,ACTOR
758871,tm155787,Russell Halley,Bruce's Brother #1,ACTOR
758872,tm155787,Spencer Bradley,Bruce's Brother #2,ACTOR
758817,tm155787,Bob Altman,Karen's Dad,ACTOR
758819,tm155787,Joanna Bennett,Marie #1,ACTOR
758820,tm155787,Gayle Lewis,Marie #2,ACTOR
644723,tm155787,Gaetano Lisi,Paul #3,ACTOR
758821,tm155787,Luke Walter,Truck Driver,ACTOR
758823,tm155787,Ed Deacy,Detective Deacy,ACTOR
758822,tm155787,Larry Silvestri,Detective Silvestri,ACTOR
9487,tm155787,John 'Cha Cha' Ciarcia,Batts' Crew #1,ACTOR
758824,tm155787,Vito Picone,Vito,ACTOR
662606,tm155787,Janis Corsair,Vito's Girlfriend,ACTOR
1666492,tm155787,Lisa D’Apolito,Lisa,ACTOR
9486,tm155787,Frank Aquilino,Batt's Crew #2,ACTOR
9488,tm155787,Vito Antuofermo,Prizefighter,ACTOR
9489,tm155787,Vincent Gallo,Henry's 70's Crew,ACTOR
716154,tm155787,Gaetano LoGiudice,Henry's 70's Crew,ACTOR
4149,tm155787,Garry Pastore,Henry's 70's Crew,ACTOR
9490,tm155787,Nicole Burdette,Carbone's Girlfriend,ACTOR
9491,tm155787,Stella Keitel,Henry's Older Child - Judy,ACTOR
758952,tm155787,Dominique DeVito,Henry's Baby - Ruth,ACTOR
758953,tm155787,Michaelangelo Graziano,Bar Patron,ACTOR
758954,tm155787,Paula Kcira,Janice's Girlfriend #1,ACTOR
758955,tm155787,Nadine Kay,Janoce's Girlfriend #2,ACTOR
758827,tm155787,Tony Ellis,Bridal Shop Owner,ACTOR
9492,tm155787,Peter Onorati,Florida Bookie,ACTOR
750412,tm155787,Jamie deRoy,Bookie's Sister,ACTOR
758873,tm155787,Joel Blake,Judge - 1971,ACTOR
758874,tm155787,H. Clay Dear,Security Guard with Lobsters,ACTOR
758877,tm155787,Thomas Hewson,Drug Buyer,ACTOR
9493,tm155787,Gene Canfield,Prison Guard in Booth,ACTOR
758830,tm155787,Margaux Guerard,Judy Hill at 10 Years,ACTOR
758825,tm155787,Violet Gaynor,Ruth Hill at 8 Years,ACTOR
9265,tm155787,Tobin Bell,Parole Officer,ACTOR
9494,tm155787,Berlinda Tolbert,Stacks' Girlfriend,ACTOR
9495,tm155787,Nancy Cassaro,Joe Buddha's Wife,ACTOR
758834,tm155787,Adam Wandt,Kid,ACTOR
758829,tm155787,Joe Gioco,Garbage Man,ACTOR
9496,tm155787,Isiah Whitlock Jr.,Doctor,ACTOR
758833,tm155787,Alyson Jones,Judy Hill at 13 Years,ACTOR
758835,tm155787,Ruby Gaynor,Ruth Hill at 11 Years,ACTOR
4087,tm155787,Bo Dietl,Arresting Narc,ACTOR
9500,tm155787,Frank Cassini,50's Wiseguy (uncredited),ACTOR
9499,tm155787,Anthony Caso,Truck Hijacker (uncredited),ACTOR
598815,tm155787,Lisa Bostnar,Nickey Eyes' Girlfriend (uncredited),ACTOR
9507,tm155787,Billy L. Sullivan,Jimmy's Son (uncredited),ACTOR
1106134,tm155787,Daniela Barbosa,Young Henry's Sister #1,ACTOR
3308,tm155787,Martin Scorsese,,DIRECTOR
11091,tm22327,Matthew Modine,Pvt. Joker,ACTOR
4704,tm22327,Adam Baldwin,Animal Mother,ACTOR
6432,tm22327,Vincent D'Onofrio,Pvt. Pyle,ACTOR
6647,tm22327,R. Lee Ermey,Gny. Sgt. Hartman,ACTOR
32851,tm22327,Dorian Harewood,Eightball,ACTOR
17675,tm22327,Arliss Howard,Pvt. Cowboy,ACTOR
24205,tm22327,Kevyn Major Howard,Rafterman,ACTOR
1314,tm22327,Ed O'Ross,Lt. Touchdown,ACTOR
62513,tm22327,John Terry,Lt. Lockhart,ACTOR
11655,tm22327,Bruce Boa,Poge Colonel,ACTOR
205944,tm22327,Kieron Jecchinis,Crazy Earl,ACTOR
28624,tm22327,Jon Stafford,Doc Jay,ACTOR
126879,tm22327,Tim Colceri,Doorgunner,ACTOR
90057,tm22327,Peter Edmund,Snowball,ACTOR
32191,tm22327,Kirk Taylor,Payback,ACTOR
50869,tm22327,Ian Tyler,Lt. Cleves,ACTOR
207528,tm22327,Gary Landon Mills,Donlon,ACTOR
112301,tm22327,Sal Lopez,T.H.E. Rock,ACTOR
11743,tm22327,Papillon Soo,Da Nang Hooker,ACTOR
207531,tm22327,Ngoc Le,VC Sniper,ACTOR
207535,tm22327,Tan Hung Francione,ARVN Pimp,ACTOR
182569,tm22327,Marcus D'Amico,Hand Job,ACTOR
207536,tm22327,Costas Dino Chimona,Chili,ACTOR
207532,tm22327,Keith Hodiak,Daddy D.A.,ACTOR
207533,tm22327,Peter Merrill,TV Journalist,ACTOR
598789,tm22327,Herbert Norville,Daytona Dave,ACTOR
479173,tm22327,Gil Kopel,Stork,ACTOR
207529,tm22327,Philip Bailey,Parris Island Recruit and Vietnam Platoon,ACTOR
1876841,tm22327,Robert E. Hartenberger,Parris Island Recruit and Vietnam Platoon,ACTOR
44991,tm22327,Steve Hudson,Parris Island Recruit and Vietnam Platoon,ACTOR
207530,tm22327,John Curtis,Parris Island Recruit and Vietnam Platoon,ACTOR
93627,tm22327,Chris Maybach,Parris Island Recruit and Vietnam Platoon,ACTOR
207363,tm22327,Gary Smith,Parris Island Recruit and Vietnam Platoon,ACTOR
207364,tm22327,Michael Anthony Williams,Parris Island Recruit and Vietnam Platoon,ACTOR
207365,tm22327,John Wilson,Parris Island Recruit and Vietnam Platoon,ACTOR
784634,tm22327,Tony Carey,Parris Island Recruit and Vietnam Platoon,ACTOR
207366,tm22327,Vivian Kubrick,News Camera Operator at Mass Grave (uncredited),ACTOR
21108,tm22327,Stanley Kubrick,Murphy (voice) (uncredited),ACTOR
46486,tm22327,David Palffy,Mass Grave Soldier (uncredited),ACTOR
207367,tm22327,John Ward,TV Camera Operator (uncredited),ACTOR
1787928,tm22327,David George,Parris Island Recruit and Vietnam Platoon,ACTOR
21108,tm22327,Stanley Kubrick,,DIRECTOR
3748,tm180542,Robert De Niro,David 'Noodles' Aaronson,ACTOR
12171,tm180542,James Woods,Maximilian 'Max' Bercovicz,ACTOR
6756,tm180542,Elizabeth McGovern,Deborah Gelly,ACTOR
9438,tm180542,Joe Pesci,Frankie Monaldi,ACTOR
68563,tm180542,Tuesday Weld,Carol,ACTOR
7749,tm180542,Burt Young,Joe,ACTOR
16204,tm180542,Treat Williams,James Conway O'Donnell,ACTOR
28073,tm180542,Danny Aiello,Police Chief Vincent Aiello,ACTOR
14853,tm180542,Richard Bright,Chicken Joe,ACTOR
80999,tm180542,James Hayden,Patrick 'Patsy' Goldberg,ACTOR
24555,tm180542,William Forsythe,Philip 'Cockeye' Stein,ACTOR
30008,tm180542,Darlanne Fluegel,Eve,ACTOR
81000,tm180542,Larry Rapp,'Fat' Moe Gelly,ACTOR
27089,tm180542,Olga Karlatos,Woman in the Puppet Theatre,ACTOR
81005,tm180542,Frank Gio,Beefy,ACTOR
1575,tm180542,Jennifer Connelly,Young Deborah,ACTOR
81001,tm180542,Scott Schutzman Tiler,Young Noodles,ACTOR
60657,tm180542,Rusty Jacobs,Young Max / David Bailey,ACTOR
22241,tm180542,Brian Bloom,Young Patsy,ACTOR
81004,tm180542,Mike Monetti,Young 'Fat' Moe Gelly,ACTOR
81002,tm180542,Adrian Curran,Young Cockeye,ACTOR
712557,tm180542,Julie Cohen,Young Peggy,ACTOR
81003,tm180542,Noah Moazezi,Dominic,ACTOR
5750,tm180542,James Russo,Bugsy,ACTOR
9470,tm180542,Clem Caserta,Al Capuano,ACTOR
81007,tm180542,Frank Sisto,Fred Capuano,ACTOR
30012,tm180542,Jerry Strivelli,Johnny Capuano,ACTOR
81008,tm180542,Mike Gendel,Irving Gold,ACTOR
81009,tm180542,Sandra Solberg,Friend of Young Deborah,ACTOR
81006,tm180542,Margherita Pace,Young Deborah (Double),ACTOR
5684,tm180542,Paul Herman,Monkey,ACTOR
111590,tm180542,Bruno Iannone,Thug,ACTOR
61606,tm180542,Bruno Bilotta,Chinese Theater Spectator (uncredited),ACTOR
29073,tm180542,Ray Dittrich,Trigger,ACTOR
11550,tm180542,Richard Foronjy,Officer Whitey,ACTOR
20581,tm180542,Mario Brega,Mandy,ACTOR
752070,tm180542,Angelo Florio,Willie the Ape,ACTOR
5940,tm180542,Marcia Jean Kurtz,Max's Mother,ACTOR
821438,tm180542,Gerard Murphy,Crowning,ACTOR
112286,tm180542,Dutch Miller,Van Linden,ACTOR
17817,tm180542,Robert Harper,Sharkey,ACTOR
302112,tm180542,Amy Ryder,Peggy,ACTOR
476911,tm180542,Karen Shallo,Mrs. Aiello,ACTOR
1341561,tm180542,Frankie Caserta,Bugsy's Gang,ACTOR
1341749,tm180542,Joey Marzella,Bugsy's Gang,ACTOR
298686,tm180542,Marvin Scott,Interviewer,ACTOR
1341620,tm180542,Ann Neville,Girl in Coffin,ACTOR
551078,tm180542,Joey Faye,Adorable Old Man,ACTOR
1341629,tm180542,Linda Ipanema,Nurse Thompson,ACTOR
116852,tm180542,Tandy Cronyn,Reporter 1,ACTOR
469888,tm180542,Richard Zobel,Reporter 2,ACTOR
17146,tm180542,Baxter Harris,Reporter 3,ACTOR
1594,tm180542,Arnon Milchan,Chauffeur,ACTOR
1341752,tm180542,Marty Licata,Cemetery Caretaker,ACTOR
6642,tm180542,Estelle Harris,Peggy's Mother,ACTOR
1341618,tm180542,Gerritt Debeer,Drunk,ACTOR
1030723,tm180542,Alexander Godfrey,Newstand Man,ACTOR
1419294,tm180542,Cliff Cudney,Mounted Policeman,ACTOR
1341539,tm180542,Paul Farentino,2nd Mounted Policeman,ACTOR
924004,tm180542,Bruce Bahrenburg,Sgt. P. Halloran,ACTOR
1341479,tm180542,Mort Freeman,Street Singer,ACTOR
1341416,tm180542,Massimo Liti,Young Macrò,ACTOR
1341637,tm180542,Jay Zeely,Foreman,ACTOR
47416,tm180542,Salvatore Billa,One of Beefy's Thugs (uncredited),ACTOR
1341643,tm180542,Greg Anthony,Bar Room Patron (uncredited),ACTOR
94114,tm180542,Scott Coffey,Bugsy's Gang (uncredited),ACTOR
1341529,tm180542,Matteo Cafiso,Boy in Park (uncredited),ACTOR
1341460,tm180542,Nunzio Giuliani,Speakeasy Drum Player (uncredited),ACTOR
1341491,tm180542,Nelson Camp,Newspaper Salesman (uncredited),ACTOR
1341417,tm180542,Dario Iori,Speakeasy Banjo Player (uncredited),ACTOR
1341484,tm180542,Ole Jorgensen,Speakeasy Percussionist (uncredited),ACTOR
434738,tm180542,Francesca Leone,David Bailey's Girlfriend (uncredited),ACTOR
1341412,tm180542,Chuck Low,Deborah Gelly's Father (uncredited),ACTOR
469679,tm180542,Ron Nummi,Waiter (uncredited),ACTOR
1341712,tm180542,Ryan Paris,Speakeasy Patron (uncredited),ACTOR
1341601,tm180542,Nicola Roberto,Speakeasy Trumpet Player (uncredited),ACTOR
543125,tm180542,Gianni Sanjust,Speakeasy Clarinet Player (uncredited),ACTOR
488781,tm180542,Alex Serra,Speakeasy Vocalist (uncredited),ACTOR
551439,tm180542,Susan Spafford,Nurse (uncredited),ACTOR
120119,tm180542,Mark Frazer,Pimp (uncredited),ACTOR
506691,tm180542,Maria Pia Monicelli,Prostitute (uncredited),ACTOR
7205,tm180542,Louise Fletcher,Riverdale Cemetery Director (uncredited),ACTOR
81010,tm180542,Claudio Mancini,Syndacalist (uncredited),ACTOR
37242,tm180542,Sergio Leone,,DIRECTOR
5455,tm138875,Billy Crystal,Harry Burns,ACTOR
20759,tm138875,Meg Ryan,Sally Albright,ACTOR
1990,tm138875,Carrie Fisher,Marie,ACTOR
10428,tm138875,Bruno Kirby,Jess,ACTOR
20760,tm138875,Steven Ford,Joe,ACTOR
20761,tm138875,Lisa Jane Persky,Alice,ACTOR
20762,tm138875,Michelle Nicastro,Amanda,ACTOR
20763,tm138875,Gretchen Palmer,Stewardess,ACTOR
20764,tm138875,Robert Alan Beuth,Man on Aisle,ACTOR
20765,tm138875,David Burdick,9 Year Old Boy,ACTOR
20766,tm138875,Joe Viviani,Judge,ACTOR
193,tm138875,Harley Jane Kozak,Helen,ACTOR
20767,tm138875,Joseph Hunt,Waiter at Wedding,ACTOR
20768,tm138875,Kevin Rooney,Ira,ACTOR
20769,tm138875,Franc Luz,Julian,ACTOR
4372,tm138875,Tracy Reiner,Emily,ACTOR
28497,tm138875,Kyle T. Heffner,Gary,ACTOR
1379831,tm138875,Kimberley LaMarque,Waitress,ACTOR
1542517,tm138875,Stacey Katzin,Hostess,ACTOR
511536,tm138875,Estelle Reiner,Older Woman Customer,ACTOR
1426149,tm138875,John Arceri,Christmas Tree Salesman,ACTOR
14912,tm138875,Connie Sawyer,Documentary Couple,ACTOR
1542521,tm138875,Kuno Sponholz,Documentary Couple,ACTOR
64874,tm138875,Katherine Squire,Documentary Couple,ACTOR
527062,tm138875,Frances Chaney,Documentary Couple,ACTOR
1685004,tm138875,Bernie Hern,Documentary Couple,ACTOR
1542527,tm138875,Rose Wright,Documentary Couple,ACTOR
1542221,tm138875,Aldo Rossi,Documentary Couple,ACTOR
10953,tm138875,Dona Hardy,Documentary Couple,ACTOR
482193,tm138875,Peter Pan,Documentary Couple,ACTOR
449834,tm138875,Jane Chung,Documentary Couple,ACTOR
441178,tm138875,Bob Ader,Tap Dancer (uncredited),ACTOR
753907,tm138875,Jeff Dlugolecki,College Student (uncredited),ACTOR
190530,tm138875,Nicholas Glaeser,Waiter (uncredited),ACTOR
1180233,tm138875,Randy James,Diner Patron (uncredited),ACTOR
1039530,tm138875,Stanley Moore,Truck Driver (uncredited),ACTOR
